image_path,caption,split
3624327440_bef4f33f32.jpg,A man rides a surfboard through rough white and blue water .,train
1115679311_245eff2f4b.jpg,A black dog runs along the beach and jumps over a wood barrior .,train
2521983429_33218366bd.jpg,A person is walking their brown dog over large rocks near the ocean .,train
3604314527_5077cd9d43.jpg,A man races in a small vehicle while another man hangs off the back .,train
3081363964_d404eccae8.jpg,A dog shows his teeth while playing with another dog .,train
246041128_bedb09ed74.jpg,A woman who is wearing red lipstick and has curly hair sits at a table .,train
2541104331_a2d65cfa54.jpg,There is a chocolate brown dog running in water .,train
3472066410_065b4f99d3.jpg,A woman with long hair jumps from a stone bench to another .,train
3667822570_d39850e217.jpg,Soccer players get in a scuffle as one puts the other in a head lock .,train
308487515_7852928f90.jpg,"A small , pale bird bends down to examine a crumb .",train
2884420269_225d27f242.jpg,Two men put their arms and legs out to the side .,train
3564385317_1bf5094068.jpg,A person dances along a high rock surface nearby the tops of tree-lined areas .,train
2187904131_96ea83b9b5.jpg,Some skiers at a resort .,train
3690431163_1d81e19549.jpg,A cop is standing next to a person dressed like a clown .,train
431018958_84b2beebff.jpg,Girl pushing boat with a pole in the water,train
839295615_bb9baf2f95.jpg,A man pushes a cart on a street near some old cars .,train
3351667846_ac43118ae5.jpg,Five men are getting plates of rice from a small home restaurant,train
2922222717_12195af92d.jpg,Small black dog biting the fingers of a woman .,train
1048710776_bb5b0a5c7c.jpg,a couple of several people sitting on a ledge overlooking the beach,train
3353036763_4cbeba03b2.jpg,Two people are standing on three horses as part of a parade .,train
442220883_ff3d6e507f.jpg,A tan dog hangong on to a white plushie toy .,train
3606909929_90a1a072b7.jpg,a race car spinning out of control on a racetrack .,train
1163282319_b729b24c46.jpg,The little girl sits on top of a rock .,train
3314900697_c5c5ae9af6.jpg,Rodeo rider on charging bull .,train
384465575_31294122c0.jpg,Man and woman cyclists ride pass signs on rural road .,train
3703960010_1e4c922a25.jpg,A man and woman sitting back-to-back outside a building .,train
2325258180_6217dd17eb.jpg,A close-up of a black dog sitting on a doll and a toy next to a fireplace .,train
3132619510_7dfc947d25.jpg,Two white dogs running and playing in a grassy yard .,train
3437273677_47d4462974.jpg,A young woman leans over her plate at a meal .,train
2595186208_9b16fa0ee3.jpg,A black dog jumping from a dock into water .,train
146577646_9e64b8c2dc.jpg,Person kayaking in white water .,train
2102315758_a9148a842f.jpg,Two individuals standing on a beach .,train
3316046339_8e504be038.jpg,The person in the blue jacket is riding in the forest,train
3187096035_65dc416291.jpg,A group of laughing people on a red couch .,train
3478176372_7c510a0cef.jpg,One rugby player trying to catch the player with the ball .,train
3641456303_c50c33337b.jpg,Two fashionably dressed young ladies sit back to back on a wall in a city park watching people around them .,train
2603125422_659391f961.jpg,Some adults stand by a wall covered in art graffiti at night .,train
2280525192_81911f2b00.jpg,a brown and black dog jumping through a field of long blades of grass,train
2842849030_89548af61c.jpg,"A child in churning water at the edge of a pool , with orange water wings .",train
2856700531_312528eea4.jpg,an asian man thinks to himself .,train
1343426964_cde3fb54e8.jpg,a young man wearing swimming goggles wearing a blue shirt with a pirate skull on it,train
509123893_07b8ea82a9.jpg,Two little girls sitting on the edge of a street eating corn on the cob .,train
2445442929_8c81d42460.jpg,A man sits at a table outdoors and watches people .,train
3677318686_b018862bb7.jpg,A boy in a purple shirt tosses orange balls on a lawn .,train
1655781989_b15ab4cbff.jpg,People are walking through a snow covered field with a mountain the background .,train
3406116788_c8f62e32d1.jpg,A man sits on a bench with some bags .,train
2385871317_44cde2f354.jpg,a girl on her way to class lined by a blue construction wall .,train
3515358125_9e1d796244.jpg,A dog with a red leash still attached chases over the grass toward a tennis ball .,train
2847859796_4d9cb0d31f.jpg,A girl with goggles on in a pool,train
1396064003_3fd949c9dd.jpg,A person did a side flip while water boarding .,train
3600909823_ce72c26e66.jpg,A skateboarder gets to the top of a ramp .,train
2064792226_97e41d8167.jpg,Two people ridding a colorfully decorated bicycle .,train
3500505549_d848209837.jpg,A person is rollerblading on a railing by a sidewalk with people .,train
3126225245_96cd2c053f.jpg,A little kid in a striped shirt on a purple floor is getting excited at chasing bubbles .,train
404216567_75b50b5a36.jpg,A woman wearing a fluorecent safety jacket stands near equipment .,train
2354792215_eef2bdc753.jpg,There are five young boys on a soccer field running and playing soccer .,train
2502856739_490db7a657.jpg,There are three dogs running in the grass with trees behind them .,train
138718600_f430ebca17.jpg,Two girls are sitting on a path by a river with their bicycles parked beside them .,train
3481884992_45770ec698.jpg,A man in black surfs on a wave .,train
2178064851_bb39652d28.jpg,A child in a lake .,train
3368569524_a9df2fc312.jpg,The opposing basketball player is making a hook shot over the defender .,train
3478084305_9e1219c3b6.jpg,A dark haired boy in sunglasses is jumping .,train
1348304997_afe60a61df.jpg,a girl jumps on the trampoline .,train
3016606751_0e8be20abd.jpg,A man poses as he jumps from rock to rock in a forest .,train
3157039116_d82da4e66b.jpg,A boy in a blue shirt is standing at the foot of a hill with a snowball in his hand .,train
571130875_30051ac02d.jpg,Six women in pink silk dresses stand in a line with their backs to the camera .,train
640409060_6af18fdd54.jpg,A young girl is at the bottom of a slide .,train
3475111806_f0d2927707.jpg,"At a concert , two men look on while another takes a photo .",train
1662261486_db967930de.jpg,A dog jumping through a ring .,train
3409506817_775e38d219.jpg,A black limousine in front of a marble building with a crowd of people on the buildings steps .,train
300371487_daec5d11ab.jpg,Brown dog catches a pink ball in the park .,train
3759230208_1c2a492b12.jpg,A young boy splashes down a water slide on a lawn .,train
3280644151_3d89cb1e0e.jpg,A person rides his bike over graffiti drawn on the ground .,train
1928319708_ccf1f4ee72.jpg,A man rides his bicycle on a wet road .,train
3548191125_514f47e493.jpg,A young boy in a red uniform jumps on a trampoline .,train
2593695271_4d9cc9bd6f.jpg,Young boys with backpacks walk down the street past a large bust of Buddha,train
608257195_6ec6f48e37.jpg,A boy with a helmet mountain bikes through the woods .,train
2471493912_2d4746b834.jpg,Two girls climbing out of a mud pit by a beach .,train
848293676_98e73c52c1.jpg,A small boy jumps into a swimming pool .,train
289599470_cc665e2dfb.jpg,A man is eating a piece of corn on the cob .,train
2747436384_9470c56cb9.jpg,three boys sitting in sand getting splashed by wave,train
3351493005_6e5030f596.jpg,A snowboarder in the air as others watch .,train
1569562856_eedb5a0a1f.jpg,A young man is wearing a black jacket and has white earphones in his ears .,train
3366105287_49a4bf71c6.jpg,A skateboarder uses a skateboard ramp .,train
3308171165_20f93d2fba.jpg,A girl with a purple beanie sits and waits at Domino 's Pizza .,train
3072730593_b7322d2e05.jpg,The woman is wearing a red hat that is decorated with a huge orange feather .,train
1287920676_d21a0b289b.jpg,The dog has red straps in its back .,train
2602306033_2b3100d36b.jpg,"A dog with a Frisbee , swimming in a lake .",train
3374722123_6fe6fef449.jpg,An older woman with a striped shirt rubbing her chin .,train
3164423279_9b27cb6a06.jpg,The boy in the black outfit is riding down the snowy hill on a red sled .,train
3227140905_1d7e30e4c4.jpg,A young man and woman sit at a small table amidst flying playing cards .,train
3126981064_1e803c3d7f.jpg,A surfer is riding a large wave .,train
1095980313_3c94799968.jpg,The little girl in the blue bathing suit is posing at the beach .,train
3526431764_056d2c61dc.jpg,Two people are taking pictures while a third is holding a camera .,train
2918769188_565dd48060.jpg,The arm of a swimmer rises from the water inside the striped lane marker .,train
2676184321_858eff416b.jpg,A young woman is outside in the snow wearing a hat .,train
3098714492_19939e3b19.jpg,A wedding party poses for a picture .,train
1994416869_4dd769a806.jpg,A naked little girl being thrown into the air .,train
118187095_d422383c81.jpg,Two kids being pushed in car shaped strollers in a parade .,train
520491467_54cbc0a866.jpg,Two young children Bounce on a short trampoline .,train
282116218_7fd7583d6e.jpg,A dog runs in a yard with a deflated ball in its mouth .,train
480200554_6155e9dfeb.jpg,"An old man wearing a large hat , and riding in a motorized wheelchair , is picking out shoes at a store .",train
2553619107_d382a820f9.jpg,Kayaker tips his kayak in the white water rapids .,train
3295418287_5d590dac43.jpg,Men smiles in front of chinese market .,train
3505657604_8899161734.jpg,Two girls in shorts are standing inside a shower stall .,train
3593538248_dffa1a5ed4.jpg,Several hockey players from different teams and a referee are together on the ice .,train
1285874746_486731a954.jpg,A woman in a blue dress stands in a crowd .,train
2551632823_0cb7dd779b.jpg,A man sitting on a ledge eating an apple .,train
3663307538_468739e4c3.jpg,Several people sitting at small tables in a darkened room .,train
3677302645_8cd3fac70d.jpg,A performer putting on an act in front of a large crowd of people .,train
356143774_ef3e93eede.jpg,A pair of long necked birds swimming .,train
968081289_cdba83ce2e.jpg,Two boys jumping off the pier into the water .,train
514222303_cb98584536.jpg,"A little girl in a hat , striped shirt , and red shorts walking on a rope bridge .",train
2929506802_5432054d77.jpg,A child squats behind a wagon with two pumpkins in it .,train
3532194771_07faf20d76.jpg,A man is heading out to see with his surfboard in hand .,train
3312779887_7682db7827.jpg,The snowboarder does a trick off of a yellow pyramid .,train
2752809449_632cd991b3.jpg,A woman with a ponytail dressed in jean shorts and a black tank top sitting on the lap of a man with camo shorts and a white shirt on a subway .,train
3441399292_60c83bd5db.jpg,The brown dog jumped the red obstacle .,train
3305895920_100a67d148.jpg,A basketball player from one team making a rebound while three players oppose him .,train
1396064003_3fd949c9dd.jpg,A wakeboarder performs a flip while being towed at high speed .,train
3396043950_12783c5147.jpg,Children serving at a community dinner .,train
3602676311_824b2c04ba.jpg,"A person on a bicycle wears a helmet and jumps , soaring over the ground in front of a skyline and lake .",train
3214381315_b54f5c9be4.jpg,One man passes a child to another man from the boat to shore .,train
838074897_9d6270b3cd.jpg,A young girl in red pants plays in a water fountain area .,train
3666056567_661e25f54c.jpg,Four people are walking on a sidewalk .,train
2591455200_2319651f2f.jpg,A little girl in an orange shirt is inside a corrugated metal tunnel .,train
3042173467_14394234da.jpg,Two pretty ladies show off the low cut backs of their dresses,train
3609027309_af75f773d9.jpg,A little boy and a woman dancing .,train
47870024_73a4481f7d.jpg,A boy on a scooter .,train
2558312618_13d362df66.jpg,A brown dog is jumping through a field .,train
3413973568_6630e5cdac.jpg,A man is riding a board in the ocean and is being pulled from above .,train
3392851587_a638ff25e2.jpg,Two girls hapily playing in a park .,train
3058627443_1d57ff0a2c.jpg,A person wearing a red shirt is falling off a white surfboard .,train
2886837407_a4510ab1ef.jpg,Two kids hugging each other .,train
207237775_fa0a15c6fe.jpg,One man taking a photo of another man jumping in a field by a small tree .,train
3005872315_e6771763bd.jpg,Someone fires a bullet from a handgun into the woods .,train
